Date,Mean Squared Error,Root Mean Squared Error
2011-06-20 04:00:00,0.012850744854528275,0.11336112585242031
2011-06-20 04:30:00,0.030686762325720447,0.17517637490746418
2011-06-20 05:00:00,0.0016075057888515433,0.04009371258503686
2011-06-20 05:30:00,0.001671026972827424,0.040878196790311384
2011-06-20 06:00:00,0.008482188613499435,0.09209879811104722
2011-06-20 06:30:00,0.002659019187594557,0.05156567838780517
2011-06-20 07:00:00,0.010726519478631541,0.103568911738183
2011-06-20 07:30:00,0.6083810203291048,0.7799878334494101
2011-06-20 08:00:00,0.45268931494619014,0.6728219043299573
2011-06-20 08:30:00,5.560706382863659,2.3581150062843963
2011-06-20 09:00:00,3.9538136193847846,1.988419880051692
2011-06-20 09:30:00,0.013534565885083776,0.11633815317892826
2011-06-20 10:00:00,0.0007554993708724416,0.027486348809407944
